step 0: train loss 10.6895, val loss 10.6778 
iter 5142: loss 0.3673, time 3875.38ms, mfu 23.97%  
iter 5143: loss 0.6058, time 3937.62ms, mfu 24.17%  
iter 5144: loss 0.3099, time 3634.69ms, mfu 24.56%  
iter 5145: loss 0.5721, time 4118.22ms, mfu 24.58%  
iter 5146: loss 0.7706, time 3508.56ms, mfu 25.03%  
iter 5147: loss 0.8953, time 3553.13ms, mfu 25.40%  
iter 5148: loss 0.5036, time 3584.99ms, mfu 25.71%  
iter 5149: loss 0.6331, time 6630.16ms, mfu 24.68%  
iter 5150: loss 0.7713, time 3893.76ms, mfu 24.83%  
iter 5151: loss 0.8978, time 4248.07ms, mfu 24.75%  
iter 5152: loss 0.6384, time 3835.57ms, mfu 24.94%  
iter 5153: loss 0.5077, time 4143.56ms, mfu 24.91%  
iter 5154: loss 0.7228, time 3942.97ms, mfu 25.01%  
iter 5155: loss 0.7275, time 4664.42ms, mfu 24.70%  
iter 5156: loss 0.5059, time 4475.79ms, mfu 24.51%  
iter 5157: loss 0.4958, time 3656.36ms, mfu 24.85%  
iter 5158: loss 0.4158, time 3630.02ms, mfu 25.18%  
iter 5159: loss 0.8169, time 3720.40ms, mfu 25.40%  
iter 5160: loss 0.5755, time 3940.91ms, mfu 25.45%  
iter 5161: loss 0.3499, time 3660.36ms, mfu 25.70%  
iter 5162: loss 0.6955, time 3561.21ms, mfu 25.99%  
iter 5163: loss 0.7106, time 4689.45ms, mfu 25.57%  
iter 5164: loss 0.5196, time 4206.28ms, mfu 25.44%  
iter 5165: loss 0.5071, time 3984.83ms, mfu 25.46%  
iter 5166: loss 0.5339, time 4229.57ms, mfu 25.33%  
iter 5167: loss 0.6321, time 3755.09ms, mfu 25.51%  
iter 5168: loss 0.7293, time 3674.98ms, mfu 25.74%  
iter 5169: loss 0.3571, time 3856.91ms, mfu 25.81%  
iter 5170: loss 0.4706, time 3472.64ms, mfu 26.17%  
iter 5171: loss 0.5999, time 3864.51ms, mfu 26.19%  
iter 5172: loss 0.7133, time 4371.27ms, mfu 25.91%  
iter 5173: loss 0.5697, time 3770.16ms, mfu 26.03%  
iter 5174: loss 0.6974, time 4407.85ms, mfu 25.74%  
iter 5175: loss 0.6989, time 3817.47ms, mfu 25.84%  
iter 5176: loss 0.4713, time 3659.06ms, mfu 26.05%  
iter 5177: loss 0.7063, time 3996.86ms, mfu 26.00%  
iter 5178: loss 0.4883, time 4014.45ms, mfu 25.94%  
iter 5179: loss 0.4767, time 4130.92ms, mfu 25.82%  
iter 5180: loss 0.6966, time 3844.41ms, mfu 25.89%  
iter 5181: loss 0.3788, time 4036.14ms, mfu 25.83%  
iter 5182: loss 0.4047, time 3502.68ms, mfu 26.16%  
iter 5183: loss 0.5321, time 3600.28ms, mfu 26.38%  
iter 5184: loss 0.8144, time 3803.98ms, mfu 26.43%  
iter 5185: loss 0.7711, time 4466.98ms, mfu 26.07%  
iter 5186: loss 0.6583, time 3736.57ms, mfu 26.19%  
iter 5187: loss 0.7432, time 6132.19ms, mfu 25.24%  
iter 5188: loss 0.7401, time 3548.84ms, mfu 25.59%  
iter 5189: loss 0.6374, time 3945.64ms, mfu 25.62%  
iter 5190: loss 0.4835, time 4156.04ms, mfu 25.51%  
iter 5191: loss 0.5534, time 3485.84ms, mfu 25.89%  
iter 5192: loss 0.6298, time 3623.15ms, mfu 26.12%  
iter 5193: loss 0.6709, time 4097.88ms, mfu 26.00%  
iter 5194: loss 0.6056, time 5845.44ms, mfu 25.15%  
iter 5195: loss 0.5720, time 4563.40ms, mfu 24.87%  
iter 5196: loss 0.4259, time 3705.53ms, mfu 25.14%  
iter 5197: loss 0.5930, time 3584.70ms, mfu 25.47%  
iter 5198: loss 0.5865, time 3571.14ms, mfu 25.78%  
iter 5199: loss 0.6622, time 3619.24ms, mfu 26.02%  
step 5200: train loss 0.6438, val loss 0.6624 
iter 5200: loss 0.7359, time 417652.73ms, mfu 23.45%  
iter 5201: loss 0.7495, time 8839.82ms, mfu 22.26%  
iter 5202: loss 0.5801, time 6043.95ms, mfu 21.72%  
iter 5203: loss 0.7669, time 3527.94ms, mfu 22.44%  
iter 5204: loss 0.6443, time 3499.74ms, mfu 23.11%  
iter 5205: loss 0.7926, time 3410.76ms, mfu 23.80%  
iter 5206: loss 0.8551, time 3511.69ms, mfu 24.32%  
iter 5207: loss 0.6757, time 4231.45ms, mfu 24.30%  
iter 5208: loss 0.8833, time 4353.88ms, mfu 24.22%  
iter 5209: loss 0.8363, time 4577.64ms, mfu 24.03%  
iter 5210: loss 0.4804, time 4062.34ms, mfu 24.14%  
iter 5211: loss 0.8969, time 7170.96ms, mfu 23.15%  
iter 5212: loss 0.9322, time 8135.35ms, mfu 22.09%  
iter 5213: loss 1.0327, time 8141.00ms, mfu 21.13%  
iter 5214: loss 0.6452, time 6044.54ms, mfu 20.71%  
iter 5215: loss 0.4634, time 3555.39ms, mfu 21.51%  
iter 5216: loss 0.7698, time 3547.94ms, mfu 22.23%  
iter 5217: loss 0.7623, time 3494.16ms, mfu 22.93%  
iter 5218: loss 0.3612, time 3478.58ms, mfu 23.57%  
iter 5219: loss 0.7424, time 3568.53ms, mfu 24.08%  
iter 5220: loss 0.4683, time 3517.26ms, mfu 24.57%  
iter 5221: loss 0.6120, time 3510.28ms, mfu 25.02%  
iter 5222: loss 0.7975, time 3481.85ms, mfu 25.45%  
iter 5223: loss 0.5227, time 3549.96ms, mfu 25.78%  
iter 5224: loss 0.5656, time 3632.14ms, mfu 26.02%  
iter 5225: loss 0.6821, time 3895.51ms, mfu 26.03%  
iter 5226: loss 0.8674, time 3535.97ms, mfu 26.32%  
iter 5227: loss 0.6114, time 3516.46ms, mfu 26.59%  
iter 5228: loss 0.5496, time 4139.70ms, mfu 26.40%  
iter 5229: loss 0.9964, time 3434.12ms, mfu 26.73%  
iter 5230: loss 0.4239, time 3553.74ms, mfu 26.93%  
iter 5231: loss 0.5546, time 3526.99ms, mfu 27.13%  
iter 5232: loss 0.7129, time 3549.61ms, mfu 27.29%  
iter 5233: loss 0.3816, time 3470.65ms, mfu 27.51%  
iter 5234: loss 0.5741, time 3504.13ms, mfu 27.67%  
iter 5235: loss 0.5037, time 3483.95ms, mfu 27.83%  
iter 5236: loss 0.4094, time 3479.00ms, mfu 27.98%  
iter 5237: loss 0.6166, time 3898.86ms, mfu 27.80%  
iter 5238: loss 0.5675, time 3548.96ms, mfu 27.90%  
iter 5239: loss 0.7332, time 3910.49ms, mfu 27.72%  
iter 5240: loss 0.6941, time 3949.26ms, mfu 27.53%  
iter 5241: loss 0.6739, time 3597.59ms, mfu 27.62%  
iter 5242: loss 0.5700, time 4796.38ms, mfu 26.98%  
iter 5243: loss 0.5260, time 4565.06ms, mfu 26.52%  
iter 5244: loss 0.6932, time 6037.80ms, mfu 25.56%  
iter 5245: loss 0.6588, time 4460.84ms, mfu 25.29%  
iter 5246: loss 0.5027, time 5709.29ms, mfu 24.55%  
iter 5247: loss 0.6039, time 4596.45ms, mfu 24.32%  
iter 5248: loss 0.4611, time 6082.19ms, mfu 23.56%  
iter 5249: loss 0.9786, time 7019.42ms, mfu 22.66%  
iter 5250: loss 0.6873, time 5734.01ms, mfu 22.18%  
iter 5251: loss 0.2640, time 4414.21ms, mfu 22.27%  
iter 5252: loss 0.6340, time 3596.08ms, mfu 22.88%  
iter 5253: loss 0.8648, time 3882.56ms, mfu 23.22%  
iter 5254: loss 0.5503, time 4105.36ms, mfu 23.39%  
iter 5255: loss 0.4262, time 7371.64ms, mfu 22.43%  
iter 5256: loss 0.6741, time 6420.43ms, mfu 21.78%  
iter 5257: loss 0.7196, time 6331.49ms, mfu 21.22%  
iter 5258: loss 0.6018, time 5990.46ms, mfu 20.80%  
iter 5259: loss 0.7385, time 4017.39ms, mfu 21.26%  
iter 5260: loss 0.7550, time 5109.27ms, mfu 21.13%  
iter 5261: loss 0.8030, time 3652.85ms, mfu 21.81%  
iter 5262: loss 0.7116, time 4323.36ms, mfu 21.99%  
iter 5263: loss 0.5105, time 3508.81ms, mfu 22.70%  
iter 5264: loss 0.7110, time 3438.23ms, mfu 23.40%  
iter 5265: loss 0.7407, time 3781.88ms, mfu 23.76%  
iter 5266: loss 0.5592, time 3552.81ms, mfu 24.26%  
iter 5267: loss 0.3707, time 3843.82ms, mfu 24.49%  
iter 5268: loss 0.8334, time 4954.53ms, mfu 24.10%  
iter 5269: loss 0.7501, time 3688.07ms, mfu 24.46%  
iter 5270: loss 0.3973, time 5379.12ms, mfu 23.91%  
iter 5271: loss 0.6328, time 3792.44ms, mfu 24.21%  
iter 5272: loss 0.5199, time 3571.14ms, mfu 24.65%  
iter 5273: loss 0.4480, time 3607.71ms, mfu 25.01%  
iter 5274: loss 0.3468, time 3984.25ms, mfu 25.07%  
iter 5275: loss 0.8410, time 4435.16ms, mfu 24.87%  
iter 5276: loss 0.8338, time 4062.75ms, mfu 24.89%  
iter 5277: loss 0.6364, time 5566.92ms, mfu 24.24%  
iter 5278: loss 0.5339, time 3617.18ms, mfu 24.64%  
iter 5279: loss 0.3893, time 3767.93ms, mfu 24.88%  
iter 5280: loss 0.8922, time 4058.62ms, mfu 24.91%  
iter 5281: loss 0.4768, time 4041.56ms, mfu 24.94%  
iter 5282: loss 0.8014, time 3939.67ms, mfu 25.04%  
iter 5283: loss 0.8545, time 4127.68ms, mfu 25.01%  
iter 5284: loss 0.7226, time 4190.04ms, mfu 24.95%  
iter 5285: loss 0.5624, time 5795.43ms, mfu 24.21%  
iter 5286: loss 0.3136, time 3492.04ms, mfu 24.71%  
iter 5287: loss 0.5779, time 3500.21ms, mfu 25.16%  
iter 5288: loss 0.5293, time 3487.15ms, mfu 25.57%  
iter 5289: loss 0.4994, time 3566.34ms, mfu 25.88%  
iter 5290: loss 0.6614, time 3508.48ms, mfu 26.20%  
iter 5291: loss 0.6223, time 3644.72ms, mfu 26.38%  
iter 5292: loss 0.6977, time 4565.43ms, mfu 25.98%  
iter 5293: loss 0.3765, time 3886.54ms, mfu 26.01%  
iter 5294: loss 0.6163, time 3904.13ms, mfu 26.02%  
iter 5295: loss 0.8320, time 3865.44ms, mfu 26.06%  
iter 5296: loss 0.6271, time 3988.67ms, mfu 26.01%  
iter 5297: loss 0.7808, time 3852.23ms, mfu 26.06%  
iter 5298: loss 0.6616, time 3995.45ms, mfu 26.01%  
iter 5299: loss 0.7485, time 3577.27ms, mfu 26.26%  
iter 5300: loss 0.4983, time 4187.35ms, mfu 26.08%  
iter 5301: loss 0.6716, time 3713.06ms, mfu 26.22%  
iter 5302: loss 0.5724, time 4503.99ms, mfu 25.86%  
iter 5303: loss 0.8327, time 4338.37ms, mfu 25.63%  
iter 5304: loss 0.5473, time 4108.00ms, mfu 25.55%  
iter 5305: loss 0.6033, time 4181.63ms, mfu 25.44%  
iter 5306: loss 0.4854, time 4248.44ms, mfu 25.30%  
iter 5307: loss 0.5135, time 3995.13ms, mfu 25.32%  
iter 5308: loss 0.9042, time 4292.02ms, mfu 25.17%  
iter 5309: loss 0.6166, time 3622.24ms, mfu 25.47%  
iter 5310: loss 0.4092, time 4125.68ms, mfu 25.40%  
iter 5311: loss 0.7594, time 3427.28ms, mfu 25.84%  
iter 5312: loss 0.7529, time 3523.31ms, mfu 26.15%  
iter 5313: loss 0.5879, time 3532.23ms, mfu 26.42%  
iter 5314: loss 0.5778, time 3663.02ms, mfu 26.57%  
iter 5315: loss 0.6805, time 5200.53ms, mfu 25.88%  
iter 5316: loss 0.7869, time 3645.88ms, mfu 26.09%  
iter 5317: loss 0.5620, time 4426.69ms, mfu 25.79%  
iter 5318: loss 0.5604, time 3537.21ms, mfu 26.09%  
iter 5319: loss 0.4799, time 5539.84ms, mfu 25.33%  
iter 5320: loss 0.8208, time 3823.62ms, mfu 25.46%  
iter 5321: loss 0.5028, time 4464.82ms, mfu 25.20%  
iter 5322: loss 0.5293, time 4049.31ms, mfu 25.20%  
iter 5323: loss 0.3293, time 3608.14ms, mfu 25.51%  
iter 5324: loss 1.0447, time 3947.99ms, mfu 25.55%  
iter 5325: loss 0.5525, time 3554.04ms, mfu 25.87%  
iter 5326: loss 0.4249, time 3796.72ms, mfu 25.97%  
iter 5327: loss 0.7007, time 3862.49ms, mfu 26.01%  
iter 5328: loss 0.3906, time 3883.65ms, mfu 26.04%  
iter 5329: loss 0.7507, time 4032.19ms, mfu 25.97%  
iter 5330: loss 0.5599, time 4062.98ms, mfu 25.88%  
iter 5331: loss 0.7191, time 3951.01ms, mfu 25.88%  
iter 5332: loss 0.3771, time 4098.20ms, mfu 25.78%  
iter 5333: loss 0.3796, time 4295.08ms, mfu 25.58%  
iter 5334: loss 0.6268, time 3448.33ms, mfu 25.98%  
iter 5335: loss 0.7148, time 3971.86ms, mfu 25.96%  
iter 5336: loss 0.6758, time 6814.16ms, mfu 24.86%  
iter 5337: loss 0.7114, time 6159.84ms, mfu 24.03%  
iter 5338: loss 0.5415, time 4520.72ms, mfu 23.88%  
iter 5339: loss 0.5841, time 4361.54ms, mfu 23.84%  
iter 5340: loss 0.5268, time 3600.41ms, mfu 24.29%  
iter 5341: loss 0.4236, time 3617.23ms, mfu 24.68%  
iter 5342: loss 0.8703, time 4037.09ms, mfu 24.74%  
iter 5343: loss 0.4489, time 4043.00ms, mfu 24.79%  
iter 5344: loss 0.2082, time 3819.03ms, mfu 24.99%  
iter 5345: loss 0.4903, time 4131.91ms, mfu 24.96%  
iter 5346: loss 0.5281, time 3863.03ms, mfu 25.11%  
iter 5347: loss 0.7192, time 3526.08ms, mfu 25.49%  
iter 5348: loss 0.6713, time 3502.51ms, mfu 25.86%  
iter 5349: loss 0.5504, time 3448.63ms, mfu 26.23%  
iter 5350: loss 0.4889, time 3578.51ms, mfu 26.46%  
iter 5351: loss 0.6270, time 4182.84ms, mfu 26.25%  
iter 5352: loss 0.5924, time 3616.61ms, mfu 26.45%  
iter 5353: loss 0.7090, time 4286.32ms, mfu 26.19%  
iter 5354: loss 0.5747, time 3475.07ms, mfu 26.51%  
iter 5355: loss 0.6918, time 3583.03ms, mfu 26.71%  
iter 5356: loss 0.6715, time 3871.97ms, mfu 26.67%  
iter 5357: loss 0.7247, time 3888.96ms, mfu 26.63%  
iter 5358: loss 0.5955, time 3494.06ms, mfu 26.89%  
iter 5359: loss 0.6884, time 3885.78ms, mfu 26.83%  
iter 5360: loss 0.7339, time 4139.85ms, mfu 26.61%  
iter 5361: loss 0.8545, time 3873.94ms, mfu 26.58%  
iter 5362: loss 0.6965, time 4177.61ms, mfu 26.37%  
iter 5363: loss 0.5604, time 4166.89ms, mfu 26.18%  
iter 5364: loss 0.7819, time 3934.39ms, mfu 26.16%  
iter 5365: loss 0.4971, time 7243.82ms, mfu 24.95%  
iter 5366: loss 0.5532, time 6029.87ms, mfu 24.15%  
iter 5367: loss 0.5176, time 3554.77ms, mfu 24.61%  
iter 5368: loss 0.8378, time 3519.45ms, mfu 25.05%  
iter 5369: loss 0.5724, time 3517.19ms, mfu 25.44%  
iter 5370: loss 0.7322, time 3554.96ms, mfu 25.77%  
iter 5371: loss 0.7922, time 3406.08ms, mfu 26.19%  
iter 5372: loss 0.5275, time 3638.08ms, mfu 26.38%  
iter 5373: loss 0.4100, time 3602.90ms, mfu 26.57%  
iter 5374: loss 0.6719, time 3609.84ms, mfu 26.74%  
iter 5375: loss 0.4370, time 4211.60ms, mfu 26.49%  
iter 5376: loss 0.8201, time 3744.61ms, mfu 26.57%  
iter 5377: loss 0.5471, time 3775.17ms, mfu 26.62%  
iter 5378: loss 0.5689, time 3751.16ms, mfu 26.68%  
iter 5379: loss 0.6928, time 3488.33ms, mfu 26.94%  
iter 5380: loss 0.7031, time 4018.54ms, mfu 26.78%  
iter 5381: loss 0.6119, time 4896.58ms, mfu 26.19%  
iter 5382: loss 0.6564, time 3521.89ms, mfu 26.47%  
iter 5383: loss 0.3456, time 4083.71ms, mfu 26.32%  
iter 5384: loss 0.4248, time 3500.76ms, mfu 26.61%  
iter 5385: loss 0.5835, time 3581.22ms, mfu 26.80%  
iter 5386: loss 0.9143, time 3521.11ms, mfu 27.02%  
iter 5387: loss 0.6185, time 3544.78ms, mfu 27.19%  
iter 5388: loss 0.7361, time 3532.37ms, mfu 27.36%  
iter 5389: loss 0.5755, time 3526.89ms, mfu 27.52%  
iter 5390: loss 0.5161, time 3716.54ms, mfu 27.52%  
iter 5391: loss 0.8367, time 3725.19ms, mfu 27.51%  
iter 5392: loss 0.5290, time 3879.96ms, mfu 27.39%  
iter 5393: loss 0.7411, time 4108.14ms, mfu 27.13%  
iter 5394: loss 0.7182, time 4208.72ms, mfu 26.84%  
iter 5395: loss 0.9283, time 4246.75ms, mfu 26.56%  
iter 5396: loss 0.4954, time 3642.73ms, mfu 26.71%  
iter 5397: loss 0.9489, time 3892.46ms, mfu 26.66%  
iter 5398: loss 0.8969, time 3806.00ms, mfu 26.68%  
iter 5399: loss 0.8750, time 6564.48ms, mfu 25.57%  
step 5400: train loss 0.6434, val loss 0.6206 
iter 5400: loss 0.6614, time 413593.33ms, mfu 23.03%  
iter 5401: loss 0.8827, time 9730.51ms, mfu 21.78%  
iter 5402: loss 0.5516, time 5810.32ms, mfu 21.36%  
iter 5403: loss 0.5421, time 3678.88ms, mfu 22.00%  
iter 5404: loss 0.5443, time 3674.89ms, mfu 22.58%  
iter 5405: loss 0.5033, time 4233.63ms, mfu 22.73%  
iter 5406: loss 0.5910, time 5887.39ms, mfu 22.19%  
iter 5407: loss 0.5554, time 5778.88ms, mfu 21.74%  
iter 5408: loss 0.7573, time 3548.32ms, mfu 22.44%  
iter 5409: loss 0.7315, time 3575.20ms, mfu 23.05%  
iter 5410: loss 0.4286, time 3542.44ms, mfu 23.63%  
iter 5411: loss 0.6755, time 4493.98ms, mfu 23.54%  
iter 5412: loss 0.7636, time 3806.77ms, mfu 23.87%  
iter 5413: loss 0.4519, time 4057.19ms, mfu 24.00%  
iter 5414: loss 0.5616, time 3559.10ms, mfu 24.46%  
iter 5415: loss 0.6373, time 3587.49ms, mfu 24.86%  
iter 5416: loss 1.1557, time 3896.75ms, mfu 25.00%  
iter 5417: loss 0.6494, time 3916.07ms, mfu 25.10%  
iter 5418: loss 0.4751, time 6063.06ms, mfu 24.28%  
iter 5419: loss 0.4372, time 7679.00ms, mfu 23.18%  
iter 5420: loss 0.7488, time 7801.36ms, mfu 22.17%  
iter 5421: loss 0.5184, time 8650.70ms, mfu 21.13%  
iter 5422: loss 0.8422, time 7843.70ms, mfu 20.32%  
iter 5423: loss 0.5535, time 6343.36ms, mfu 19.90%  
iter 5424: loss 0.5834, time 3568.53ms, mfu 20.77%  
iter 5425: loss 0.3657, time 3512.55ms, mfu 21.60%  
iter 5426: loss 0.4941, time 3707.91ms, mfu 22.19%  
iter 5427: loss 0.4677, time 3473.60ms, mfu 22.91%  
iter 5428: loss 0.5583, time 3510.57ms, mfu 23.53%  
iter 5429: loss 0.4294, time 3926.18ms, mfu 23.78%  
iter 5430: loss 0.4278, time 3595.42ms, mfu 24.24%  
iter 5431: loss 0.4850, time 10744.28ms, mfu 22.76%  
iter 5432: loss 0.6050, time 7498.20ms, mfu 21.85%  
iter 5433: loss 0.7517, time 6343.79ms, mfu 21.27%  
iter 5434: loss 0.6996, time 5655.94ms, mfu 20.95%  
iter 5435: loss 0.9278, time 7048.30ms, mfu 20.30%  
iter 5436: loss 0.3970, time 7773.38ms, mfu 19.59%  
iter 5437: loss 0.9262, time 8562.98ms, mfu 18.82%  
iter 5438: loss 0.7056, time 9319.53ms, mfu 18.03%  
iter 5439: loss 0.6848, time 8927.78ms, mfu 17.37%  
iter 5440: loss 0.6984, time 6907.37ms, mfu 17.11%  
iter 5441: loss 0.7874, time 5978.46ms, mfu 17.11%  
iter 5442: loss 0.7086, time 6003.04ms, mfu 17.10%  
iter 5443: loss 0.4498, time 5847.10ms, mfu 17.14%  
iter 5444: loss 0.6990, time 5665.10ms, mfu 17.22%  
iter 5445: loss 0.5588, time 7321.99ms, mfu 16.90%  
iter 5446: loss 0.8262, time 5923.75ms, mfu 16.93%  
iter 5447: loss 0.7011, time 3542.26ms, mfu 18.12%  
iter 5448: loss 0.7919, time 3589.01ms, mfu 19.15%  
iter 5449: loss 0.3792, time 3618.59ms, mfu 20.06%  
iter 5450: loss 0.4903, time 4028.74ms, mfu 20.59%  
iter 5451: loss 0.2952, time 3499.60ms, mfu 21.44%  
iter 5452: loss 0.8293, time 3631.19ms, mfu 22.11%  
iter 5453: loss 0.5320, time 3568.80ms, mfu 22.76%  
iter 5454: loss 0.6532, time 3769.94ms, mfu 23.19%  
iter 5455: loss 0.9110, time 6298.55ms, mfu 22.49%  
iter 5456: loss 0.6519, time 3541.53ms, mfu 23.13%  
iter 5457: loss 0.7298, time 3460.03ms, mfu 23.76%  
iter 5458: loss 0.5115, time 3862.85ms, mfu 24.03%  
iter 5459: loss 0.7215, time 4008.68ms, mfu 24.17%  
iter 5460: loss 0.2745, time 3976.37ms, mfu 24.32%  
iter 5461: loss 0.7200, time 4188.76ms, mfu 24.33%  
iter 5462: loss 0.7818, time 3488.96ms, mfu 24.82%  
iter 5463: loss 0.2441, time 3938.87ms, mfu 24.93%  
iter 5464: loss 0.6363, time 3556.90ms, mfu 25.31%  
iter 5465: loss 0.6949, time 3497.09ms, mfu 25.70%  
iter 5466: loss 0.3909, time 3528.20ms, mfu 26.02%  
iter 5467: loss 0.3910, time 3492.97ms, mfu 26.34%  
iter 5468: loss 0.5839, time 4021.38ms, mfu 26.25%  
iter 5469: loss 0.5657, time 6132.04ms, mfu 25.29%  
iter 5470: loss 0.6168, time 6023.06ms, mfu 24.45%  
iter 5471: loss 0.8594, time 3666.85ms, mfu 24.79%  
iter 5472: loss 0.6174, time 4104.56ms, mfu 24.80%  
iter 5473: loss 0.7996, time 3964.92ms, mfu 24.89%  
iter 5474: loss 0.8902, time 3836.03ms, mfu 25.07%  
iter 5475: loss 0.7991, time 3558.47ms, mfu 25.43%  
iter 5476: loss 0.5946, time 4239.76ms, mfu 25.29%  
iter 5477: loss 0.7465, time 3717.99ms, mfu 25.51%  
iter 5478: loss 0.6599, time 4034.88ms, mfu 25.49%  
iter 5479: loss 0.4490, time 3546.99ms, mfu 25.82%  
iter 5480: loss 0.4346, time 3544.20ms, mfu 26.12%  
iter 5481: loss 0.4789, time 3889.88ms, mfu 26.13%  
iter 5482: loss 0.6149, time 3521.68ms, mfu 26.41%  
iter 5483: loss 0.5334, time 3553.21ms, mfu 26.65%  
iter 5484: loss 0.5724, time 3506.53ms, mfu 26.89%  
iter 5485: loss 0.8233, time 6753.11ms, mfu 25.72%  
iter 5486: loss 0.3688, time 4350.47ms, mfu 25.49%  
iter 5487: loss 0.6466, time 4085.03ms, mfu 25.44%  
iter 5488: loss 0.4551, time 5829.08ms, mfu 24.65%  
iter 5489: loss 0.6416, time 3535.74ms, mfu 25.07%  
iter 5490: loss 0.7113, time 3563.89ms, mfu 25.43%  
iter 5491: loss 0.5730, time 3530.35ms, mfu 25.78%  
iter 5492: loss 0.8188, time 3578.46ms, mfu 26.05%  
iter 5493: loss 0.2325, time 3528.15ms, mfu 26.34%  
iter 5494: loss 0.9064, time 3521.70ms, mfu 26.60%  
iter 5495: loss 0.5218, time 3556.35ms, mfu 26.81%  
iter 5496: loss 0.6883, time 3799.57ms, mfu 26.82%  
iter 5497: loss 0.5787, time 5650.14ms, mfu 25.94%  
iter 5498: loss 0.5366, time 4499.94ms, mfu 25.62%  
iter 5499: loss 0.7951, time 7414.18ms, mfu 24.43%  
iter 5500: loss 0.5670, time 4430.23ms, mfu 24.29%  
iter 5501: loss 0.6467, time 3988.77ms, mfu 24.42%  
iter 5502: loss 0.7681, time 4552.67ms, mfu 24.22%  
iter 5503: loss 0.2849, time 5912.15ms, mfu 23.53%  
iter 5504: loss 0.4908, time 3614.01ms, mfu 24.00%  
iter 5505: loss 0.6107, time 3833.36ms, mfu 24.26%  
iter 5506: loss 0.4690, time 3484.32ms, mfu 24.77%  
iter 5507: loss 0.9291, time 3596.45ms, mfu 25.13%  
iter 5508: loss 0.5549, time 3750.37ms, mfu 25.34%  
iter 5509: loss 0.4800, time 3658.63ms, mfu 25.59%  
iter 5510: loss 0.7114, time 3505.26ms, mfu 25.95%  
iter 5511: loss 0.6082, time 3780.47ms, mfu 26.05%  
iter 5512: loss 0.3461, time 3537.59ms, mfu 26.33%  
iter 5513: loss 0.4408, time 6346.64ms, mfu 25.31%  
iter 5514: loss 0.5522, time 3499.02ms, mfu 25.70%  
iter 5515: loss 0.5109, time 4528.25ms, mfu 25.38%  
iter 5516: loss 0.9478, time 3814.11ms, mfu 25.52%  
iter 5517: loss 1.0298, time 4501.20ms, mfu 25.23%  
iter 5518: loss 0.7304, time 7848.17ms, mfu 24.01%  
iter 5519: loss 0.4505, time 7110.30ms, mfu 23.05%  
iter 5520: loss 0.7000, time 4347.64ms, mfu 23.09%  
iter 5521: loss 0.7180, time 4252.52ms, mfu 23.18%  
iter 5522: loss 0.3997, time 4030.50ms, mfu 23.40%  
iter 5523: loss 0.5888, time 3876.95ms, mfu 23.69%  
iter 5524: loss 0.6207, time 4137.28ms, mfu 23.79%  
iter 5525: loss 0.9886, time 6286.26ms, mfu 23.03%  
iter 5526: loss 0.5293, time 4412.32ms, mfu 23.04%  
iter 5527: loss 0.5949, time 8127.48ms, mfu 22.00%  
iter 5528: loss 0.4613, time 5805.94ms, mfu 21.55%  
iter 5529: loss 0.4102, time 3502.14ms, mfu 22.31%  
iter 5530: loss 0.5146, time 3493.93ms, mfu 23.00%  
iter 5531: loss 0.8339, time 3498.80ms, mfu 23.62%  
iter 5532: loss 0.7680, time 3505.14ms, mfu 24.17%  
iter 5533: loss 0.7846, time 3586.38ms, mfu 24.60%  
iter 5534: loss 0.7289, time 3511.22ms, mfu 25.05%  
iter 5535: loss 0.7662, time 3646.05ms, mfu 25.34%  
iter 5536: loss 0.4502, time 3445.44ms, mfu 25.77%  
iter 5537: loss 0.4942, time 3594.58ms, mfu 26.03%  
iter 5538: loss 0.6003, time 3569.66ms, mfu 26.29%  
iter 5539: loss 0.5877, time 3535.99ms, mfu 26.55%  
iter 5540: loss 0.7626, time 5429.28ms, mfu 25.77%  
iter 5541: loss 0.5847, time 3602.04ms, mfu 26.03%  
iter 5542: loss 0.8350, time 4100.31ms, mfu 25.92%  
iter 5543: loss 0.3750, time 3906.33ms, mfu 25.94%  
iter 5544: loss 0.8436, time 3822.06ms, mfu 26.02%  
iter 5545: loss 0.6905, time 3662.69ms, mfu 26.20%  
iter 5546: loss 0.6732, time 4391.74ms, mfu 25.91%  
iter 5547: loss 0.6926, time 8883.68ms, mfu 24.46%  
iter 5548: loss 0.5001, time 6275.55ms, mfu 23.64%  
iter 5549: loss 0.3630, time 3457.42ms, mfu 24.23%  
iter 5550: loss 0.5179, time 3646.50ms, mfu 24.61%  
iter 5551: loss 0.5556, time 6605.48ms, mfu 23.69%  
iter 5552: loss 0.8228, time 6931.92ms, mfu 22.80%  
iter 5553: loss 0.3516, time 7795.62ms, mfu 21.83%  
iter 5554: loss 0.6609, time 7857.94ms, mfu 20.94%  
iter 5555: loss 0.5024, time 6120.92ms, mfu 20.52%  
iter 5556: loss 0.4701, time 3537.87ms, mfu 21.35%  
iter 5557: loss 0.6708, time 3824.69ms, mfu 21.88%  
iter 5558: loss 0.6185, time 4283.18ms, mfu 22.08%  
iter 5559: loss 0.7016, time 4618.27ms, mfu 22.08%  
iter 5560: loss 0.4905, time 3491.82ms, mfu 22.80%  
iter 5561: loss 0.3708, time 4412.42ms, mfu 22.83%  
iter 5562: loss 0.7192, time 5667.35ms, mfu 22.35%  
iter 5563: loss 0.4093, time 3586.73ms, mfu 22.96%  
